0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
12971,23,6,4,1532525472004,1532525472004,0,1,60,1532525472004,1532525472004,0,1,60,0,0,0,0,0,30,8,0,0
57148,22,6,4,1547066049171,1547066049171,0,1,60,1547066049171,1547066049171,0,1,60,0,0,0,0,0,6,3,1,2
17832,37215,6,4,1536227024399,1536227024399,0,2,120,1536227024399,1536227024399,0,2,120,0,0,0,0,0,5,3,0,0
59294,22,6,4,1547066050390,1547066050390,0,1,60,1547066050390,1547066050390,0,1,60,0,0,0,0,0,6,3,1,2
43746,8080,6,4,1545336792543,1545336792543,0,1,60,1545336792543,1545336792543,0,1,60,0,0,0,0,0,1,4,0,0
56424,6667,6,4,1545484284568,1545484291779,7211,4,296,1545484284568,1545484291779,7211,4,296,0,0,0,0,0,3,3,0,0
54814,6667,6,4,1545469074848,1545469115052,40204,16,1427,1545469074848,1545469115052,40204,10,754,1545469082047,1545469115007,32960,6,673,3,3,0,0
5526,37215,6,4,1532101465235,1532101465235,0,1,60,1532101465235,1532101465235,0,1,60,0,0,0,0,0,7,3,0,0
49627,22,6,4,1547066050680,1547066050680,0,1,60,1547066050680,1547066050680,0,1,60,0,0,0,0,0,6,3,1,2
37739,22,6,4,1547066049173,1547066049173,0,1,60,1547066049173,1547066049173,0,1,60,0,0,0,0,0,6,3,1,2
46364,22,6,4,1526765373473,1526765380483,7010,4,296,1526765373473,1526765380483,7010,4,296,0,0,0,0,0,4,3,0,0
123,123,17,4,1538495839550,1538495839579,29,2,180,1538495839550,1538495839550,0,1,90,1538495839579,1538495839579,0,1,90,2,2,0,0
33802,22,6,4,1547066047123,1547066047123,0,1,60,1547066047123,1547066047123,0,1,60,0,0,0,0,0,6,3,1,2
55779,53,17,4,1536926693004,1536926708026,15022,6,532,1536926693004,1536926708000,14996,5,410,1536926708026,1536926708026,0,1,122,7,6,3,4
50398,53,17,4,1538598784669,1538598784670,1,2,174,1538598784669,1538598784669,0,1,87,1538598784670,1538598784670,0,1,87,0,0,0,0
5526,37215,6,4,1532101461086,1532101461086,0,1,60,1532101461086,1532101461086,0,1,60,0,0,0,0,0,7,3,0,0
40539,22,6,4,1547066049938,1547066049938,0,1,60,1547066049938,1547066049938,0,1,60,0,0,0,0,0,6,3,1,2
45510,23,6,4,1551377774565,1551377781786,7221,8,592,1551377774565,1551377781786,7221,8,592,0,0,0,0,0,4,1,1,1
43763,46499,17,4,1525885199012,1525885199012,0,1,60,1525885199012,1525885199012,0,1,60,0,0,0,0,0,12,5,0,1
22677,81,6,4,1532525613003,1532525613003,0,1,60,1532525613003,1532525613003,0,1,60,0,0,0,0,0,31,10,0,0
43763,5808,17,4,1525883617004,1525883617004,0,1,60,1525883617004,1525883617004,0,1,60,0,0,0,0,0,12,5,0,1
37860,22,6,4,1526759148711,1526759155719,7008,4,296,1526759148711,1526759155719,7008,4,296,0,0,0,0,0,4,3,0,0
50964,22,6,4,1547066049403,1547066049403,0,1,60,1547066049403,1547066049403,0,1,60,0,0,0,0,0,6,3,1,2
38370,37215,6,4,1545336845027,1545336845027,0,1,60,1545336845027,1545336845027,0,1,60,0,0,0,0,0,5,3,0,0
35663,22,6,4,1526760207273,1526760207541,268,2,128,1526760207273,1526760207273,0,1,74,1526760207541,1526760207541,0,1,54,4,3,0,0
5526,37215,6,4,1532101418558,1532101418558,0,1,60,1532101418558,1532101418558,0,1,60,0,0,0,0,0,7,3,0,0
53153,22,6,4,1547066047922,1547066047922,0,1,60,1547066047922,1547066047922,0,1,60,0,0,0,0,0,6,3,1,2
43763,39643,17,4,1525880201017,1525880201017,0,1,60,1525880201017,1525880201017,0,1,60,0,0,0,0,0,12,5,0,1
43300,23,6,4,1532525356001,1532525356001,0,1,60,1532525356001,1532525356001,0,1,60,0,0,0,0,0,30,8,0,0
38319,23,6,4,1532525456008,1532525456008,0,1,60,1532525456008,1532525456008,0,1,60,0,0,0,0,0,30,8,0,0
34747,22,6,4,1526760748068,1526760755072,7004,4,296,1526760748068,1526760755072,7004,4,296,0,0,0,0,0,4,3,0,0
40843,53,17,4,1538601613673,1538601613674,1,2,174,1538601613673,1538601613673,0,1,87,1538601613674,1538601613674,0,1,87,0,0,0,0
123,123,17,4,1538579583658,1538579583665,7,2,180,1538579583658,1538579583658,0,1,90,1538579583665,1538579583665,0,1,90,2,2,0,0
43763,51999,17,4,1525887100012,1525887100012,0,1,60,1525887100012,1525887100012,0,1,60,0,0,0,0,0,12,5,0,1
36097,37215,6,4,1545395988715,1545395988715,0,1,60,1545395988715,1545395988715,0,1,60,0,0,0,0,0,3,3,0,0
36251,81,6,4,1532525510004,1532525510004,0,1,60,1532525510004,1532525510004,0,1,60,0,0,0,0,0,31,10,0,0
41225,22,6,4,1526765648930,1526765652811,3881,33,3857,1526765648930,1526765652811,3881,16,1635,1526765649090,1526765652811,3721,17,2222,4,3,0,0
43565,22,6,4,1547066050275,1547066050275,0,1,60,1547066050275,1547066050275,0,1,60,0,0,0,0,0,6,3,1,2
51252,22,6,4,1526757390136,1526757397143,7007,4,296,1526757390136,1526757397143,7007,4,296,0,0,0,0,0,4,3,0,0
43763,60588,17,4,1525881048017,1525881048017,0,1,60,1525881048017,1525881048017,0,1,60,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101587105,1532101587105,0,1,60,1532101587105,1532101587105,0,1,60,0,0,0,0,0,7,3,0,0
43763,20974,17,4,1525886256011,1525886256011,0,1,60,1525886256011,1525886256011,0,1,60,0,0,0,0,0,12,5,0,1
123,123,17,4,1533077857474,1533077857479,5,2,180,1533077857474,1533077857474,0,1,90,1533077857479,1533077857479,0,1,90,0,1,0,0
19820,81,6,4,1532525411004,1532525411004,0,1,60,1532525411004,1532525411004,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101487035,1532101487035,0,1,60,1532101487035,1532101487035,0,1,60,0,0,0,0,0,7,3,0,0
48351,22,6,4,1547066047912,1547066047912,0,1,60,1547066047912,1547066047912,0,1,60,0,0,0,0,0,6,3,1,2
21693,23,6,4,1532525497005,1532525497005,0,1,60,1532525497005,1532525497005,0,1,60,0,0,0,0,0,30,8,0,0
9696,81,6,4,1532525452002,1532525452002,0,1,60,1532525452002,1532525452002,0,1,60,0,0,0,0,0,31,10,0,0
5905,23,6,4,1532525357002,1532525357002,0,1,60,1532525357002,1532525357002,0,1,60,0,0,0,0,0,30,8,0,0
51186,22,6,4,1547066048021,1547066048021,0,1,60,1547066048021,1547066048021,0,1,60,0,0,0,0,0,6,3,1,2
12601,23,6,4,1532525377004,1532525377004,0,1,60,1532525377004,1532525377004,0,1,60,0,0,0,0,0,30,8,0,0
47393,23,6,4,1525886633012,1525886648041,15029,5,370,1525886633012,1525886648041,15029,5,370,0,0,0,0,0,11,3,0,1
0,0,1,4,1525887733161,1525887733161,0,1,82,1525887733161,1525887733161,0,1,82,0,0,0,0,0,5,2,0,1
36097,37215,6,4,1545395894644,1545395894644,0,1,60,1545395894644,1545395894644,0,1,60,0,0,0,0,0,3,3,0,0
53663,23,6,4,1525882072020,1525882087049,15029,5,370,1525882072020,1525882087049,15029,5,370,0,0,0,0,0,11,3,0,1
39237,22,6,4,1547066049098,1547066049098,0,1,60,1547066049098,1547066049098,0,1,60,0,0,0,0,0,6,3,1,2
59987,22,6,4,1547066048655,1547066048655,0,1,60,1547066048655,1547066048655,0,1,60,0,0,0,0,0,6,3,1,2
43284,22,6,4,1547066049744,1547066049744,0,1,60,1547066049744,1547066049744,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101472502,1532101472502,0,1,60,1532101472502,1532101472502,0,1,60,0,0,0,0,0,7,3,0,0
44002,52869,6,4,1545336842010,1545336842010,0,1,60,1545336842010,1545336842010,0,1,60,0,0,0,0,0,5,3,0,0
50872,81,6,4,1532525516001,1532525516001,0,1,60,1532525516001,1532525516001,0,1,60,0,0,0,0,0,31,10,0,0
52798,6667,6,4,1545417285500,1545417292660,7160,4,296,1545417285500,1545417292660,7160,4,296,0,0,0,0,0,3,3,0,0
38114,8081,6,4,1545336809725,1545336809725,0,1,60,1545336809725,1545336809725,0,1,60,0,0,0,0,0,5,3,0,0
0,0,1,4,1525884553042,1525884553042,0,1,70,1525884553042,1525884553042,0,1,70,0,0,0,0,0,5,2,0,1
36097,37215,6,4,1545395881529,1545395881529,0,1,60,1545395881529,1545395881529,0,1,60,0,0,0,0,0,3,3,0,0
32279,23,6,4,1532525452003,1532525452003,0,1,60,1532525452003,1532525452003,0,1,60,0,0,0,0,0,30,8,0,0
63348,81,6,4,1532525596004,1532525596004,0,1,60,1532525596004,1532525596004,0,1,60,0,0,0,0,0,31,10,0,0
36964,23,6,4,1551377819576,1551377826745,7169,8,592,1551377819576,1551377826745,7169,8,592,0,0,0,0,0,4,1,1,1
123,123,17,4,1538584757663,1538584757663,0,1,90,1538584757663,1538584757663,0,1,90,0,0,0,0,0,2,2,0,0
34396,23,6,4,1551377835094,1551377835094,0,2,148,1551377835094,1551377835094,0,2,148,0,0,0,0,0,4,1,1,1
35523,81,6,4,1532525356999,1532525356999,0,1,60,1532525356999,1532525356999,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101403027,1532101403027,0,1,60,1532101403027,1532101403027,0,1,60,0,0,0,0,0,7,3,0,0
45388,22,6,4,1547066047729,1547066047729,0,1,60,1547066047729,1547066047729,0,1,60,0,0,0,0,0,6,3,1,2
56304,80,6,4,1537528959503,1537528982805,23302,11,1547,1537528959503,1537528982805,23302,6,490,1537528959617,1537528982760,23143,5,1057,7,0,2,1
46196,50,6,4,1533104526302,1533104558333,32031,6,444,1533104526302,1533104558333,32031,6,444,0,0,0,0,0,2,2,0,0
43746,80,6,4,1545336809713,1545336809713,0,1,60,1545336809713,1545336809713,0,1,60,0,0,0,0,0,0,4,0,0
39999,59353,6,4,1526758287804,1526758294808,7004,4,296,1526758287804,1526758294808,7004,4,296,0,0,0,0,0,5,5,0,0
34053,81,6,4,1532525332000,1532525332000,0,1,60,1532525332000,1532525332000,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101391610,1532101391610,0,1,60,1532101391610,1532101391610,0,1,60,0,0,0,0,0,7,3,0,0
53157,22,6,4,1547066047585,1547066047585,0,1,60,1547066047585,1547066047585,0,1,60,0,0,0,0,0,6,3,1,2
65469,23,6,4,1532525498009,1532525498009,0,1,60,1532525498009,1532525498009,0,1,60,0,0,0,0,0,30,8,0,0
47711,23,6,4,1525887256013,1525887271042,15029,5,370,1525887256013,1525887271042,15029,5,370,0,0,0,0,0,11,3,0,1
38235,81,6,4,1532525455002,1532525455346,344,2,120,1532525455002,1532525455002,0,1,60,1532525455346,1532525455346,0,1,60,31,10,0,0
52782,81,6,4,1532525535001,1532525535001,0,1,60,1532525535001,1532525535001,0,1,60,0,0,0,0,0,31,10,0,0
45941,22,6,4,1547066046987,1547066046987,0,1,60,1547066046987,1547066046987,0,1,60,0,0,0,0,0,6,3,1,2
36097,37215,6,4,1545395936996,1545395936996,0,1,60,1545395936996,1545395936996,0,1,60,0,0,0,0,0,3,3,0,0
25129,23,6,4,1532525394009,1532525394009,0,1,60,1532525394009,1532525394009,0,1,60,0,0,0,0,0,30,8,0,0
47861,23,6,4,1532525330661,1532525330661,0,1,60,1532525330661,1532525330661,0,1,60,0,0,0,0,0,30,8,0,0
41828,8080,6,4,1525881718008,1525881733048,15040,5,370,1525881718008,1525881733048,15040,5,370,0,0,0,0,0,4,7,0,1
35651,22,6,4,1526760275375,1526760282381,7006,4,296,1526760275375,1526760282381,7006,4,296,0,0,0,0,0,4,3,0,0
35750,23,6,4,1532525559006,1532525559006,0,1,60,1532525559006,1532525559006,0,1,60,0,0,0,0,0,30,8,0,0
24104,23,6,4,1547144787741,1547144787741,0,1,60,1547144787741,1547144787741,0,1,60,0,0,0,0,0,5,1,2,2
34480,50,6,4,1533053804104,1533053836411,32307,6,444,1533053804104,1533053836411,32307,6,444,0,0,0,0,0,2,2,0,0
52778,23,6,4,1532525562006,1532525562006,0,1,60,1532525562006,1532525562006,0,1,60,0,0,0,0,0,30,8,0,0
11032,81,6,4,1532525624004,1532525624004,0,1,60,1532525624004,1532525624004,0,1,60,0,0,0,0,0,31,10,0,0
46070,81,6,4,1532525561002,1532525561002,0,1,60,1532525561002,1532525561002,0,1,60,0,0,0,0,0,31,10,0,0
50882,6667,6,4,1545410888324,1545410895540,7216,4,296,1545410888324,1545410895540,7216,4,296,0,0,0,0,0,3,3,0,0
36808,22,6,4,1547066050396,1547066050396,0,1,60,1547066050396,1547066050396,0,1,60,0,0,0,0,0,6,3,1,2
33893,81,6,4,1532525339999,1532525339999,0,1,60,1532525339999,1532525339999,0,1,60,0,0,0,0,0,31,10,0,0
45364,53,17,4,1547129252316,1547129252316,0,2,158,1547129252316,1547129252316,0,1,71,1547129252316,1547129252316,0,1,87,1,1,2,0
42611,53,17,4,1538596597670,1538596597670,0,2,174,1538596597670,1538596597670,0,1,87,1538596597670,1538596597670,0,1,87,0,0,0,0
60135,53,17,4,1538558157576,1538558157583,7,2,174,1538558157576,1538558157576,0,1,87,1538558157583,1538558157583,0,1,87,0,0,0,0
18088,8080,6,4,1536227045595,1536227045595,0,2,120,1536227045595,1536227045595,0,2,120,0,0,0,0,0,1,4,0,0
36097,37215,6,4,1545396060781,1545396060781,0,1,60,1545396060781,1545396060781,0,1,60,0,0,0,0,0,3,3,0,0
42665,22,6,4,1547066047514,1547066047514,0,1,60,1547066047514,1547066047514,0,1,60,0,0,0,0,0,6,3,1,2
27781,81,6,4,1532525465000,1532525465000,0,1,60,1532525465000,1532525465000,0,1,60,0,0,0,0,0,31,10,0,0
32103,23,6,4,1532525618007,1532525618007,0,1,60,1532525618007,1532525618007,0,1,60,0,0,0,0,0,30,8,0,0
58712,81,6,4,1532525536005,1532525536005,0,1,60,1532525536005,1532525536005,0,1,60,0,0,0,0,0,31,10,0,0
123,123,17,4,1533065281470,1533065281472,2,2,180,1533065281470,1533065281470,0,1,90,1533065281472,1533065281472,0,1,90,0,1,0,0
55142,53,17,4,1547131245901,1547131245901,0,2,158,1547131245901,1547131245901,0,1,71,1547131245901,1547131245901,0,1,87,1,1,2,0
35456,23,6,4,1551377820242,1551377827469,7227,8,592,1551377820242,1551377827469,7227,8,592,0,0,0,0,0,4,1,1,1
37603,22,6,4,1547066050540,1547066050540,0,1,60,1547066050540,1547066050540,0,1,60,0,0,0,0,0,6,3,1,2
18344,52869,6,4,1536227024396,1536227024396,0,2,120,1536227024396,1536227024396,0,2,120,0,0,0,0,0,5,3,0,0
51187,22,6,4,1547066050317,1547066050317,0,1,60,1547066050317,1547066050317,0,1,60,0,0,0,0,0,6,3,1,2
41386,81,6,4,1532525433000,1532525433000,0,1,60,1532525433000,1532525433000,0,1,60,0,0,0,0,0,31,10,0,0
9023,23,6,4,1532525341002,1532525341002,0,1,60,1532525341002,1532525341002,0,1,60,0,0,0,0,0,30,8,0,0
51938,23,6,4,1532525355002,1532525355002,0,1,60,1532525355002,1532525355002,0,1,60,0,0,0,0,0,30,8,0,0
43763,10451,17,4,1525889032004,1525889032004,0,1,60,1525889032004,1525889032004,0,1,60,0,0,0,0,0,12,5,0,1
11612,53,17,4,1537529931410,1537529931424,14,2,209,1537529931410,1537529931410,0,1,80,1537529931424,1537529931424,0,1,129,4,3,4,3
36097,37215,6,4,1545396037427,1545396037427,0,1,60,1545396037427,1545396037427,0,1,60,0,0,0,0,0,3,3,0,0
59229,22,6,4,1547066050377,1547066050377,0,1,60,1547066050377,1547066050377,0,1,60,0,0,0,0,0,6,3,1,2
35672,50,6,4,1533077661614,1533077693694,32080,6,444,1533077661614,1533077693694,32080,6,444,0,0,0,0,0,2,2,0,0
5526,37215,6,4,1532101343942,1532101343942,0,1,60,1532101343942,1532101343942,0,1,60,0,0,0,0,0,7,3,0,0
34112,22,6,4,1547066047661,1547066047661,0,1,60,1547066047661,1547066047661,0,1,60,0,0,0,0,0,6,3,1,2
55266,6667,6,4,1545475118144,1545475125376,7232,4,296,1545475118144,1545475125376,7232,4,296,0,0,0,0,0,3,3,0,0
57965,53,17,4,1547127366012,1547127366013,1,2,158,1547127366012,1547127366012,0,1,71,1547127366013,1547127366013,0,1,87,1,1,2,0
1734,81,6,4,1532525407003,1532525407003,0,1,60,1532525407003,1532525407003,0,1,60,0,0,0,0,0,31,10,0,0
36097,37215,6,4,1545395962335,1545395962335,0,1,60,1545395962335,1545395962335,0,1,60,0,0,0,0,0,3,3,0,0
43763,34068,17,4,1525885671011,1525885671011,0,1,60,1525885671011,1525885671011,0,1,60,0,0,0,0,0,12,5,0,1
31470,81,6,4,1532525398000,1532525398000,0,1,60,1532525398000,1532525398000,0,1,60,0,0,0,0,0,31,10,0,0
10986,81,6,4,1532525590002,1532525590002,0,1,60,1532525590002,1532525590002,0,1,60,0,0,0,0,0,31,10,0,0
24159,8081,6,4,1551383449280,1551383449280,0,4,240,1551383449280,1551383449280,0,4,240,0,0,0,0,0,2,1,1,1
50538,81,6,4,1532525475006,1532525475006,0,1,60,1532525475006,1532525475006,0,1,60,0,0,0,0,0,31,10,0,0
123,123,17,4,1538587621663,1538587621663,0,1,90,1538587621663,1538587621663,0,1,90,0,0,0,0,0,2,2,0,0
60205,8080,6,4,1525885115013,1525885130041,15028,5,370,1525885115013,1525885130041,15028,5,370,0,0,0,0,0,4,7,0,1
22568,52869,6,4,1547144779642,1547144779642,0,1,60,1547144779642,1547144779642,0,1,60,0,0,0,0,0,6,3,2,2
12733,23,6,4,1532525362002,1532525362002,0,1,60,1532525362002,1532525362002,0,1,60,0,0,0,0,0,30,8,0,0
43763,45341,17,4,1525884834014,1525884834014,0,1,60,1525884834014,1525884834014,0,1,60,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101479779,1532101479779,0,1,60,1532101479779,1532101479779,0,1,60,0,0,0,0,0,7,3,0,0
16487,23,6,4,1532525600006,1532525600006,0,1,60,1532525600006,1532525600006,0,1,60,0,0,0,0,0,30,8,0,0
39459,22,6,4,1547066050056,1547066050056,0,1,60,1547066050056,1547066050056,0,1,60,0,0,0,0,0,6,3,1,2
12368,81,6,4,1532525436006,1532525436006,0,1,60,1532525436006,1532525436006,0,1,60,0,0,0,0,0,31,10,0,0
123,123,17,4,1526760786956,1526760786969,13,2,180,1526760786956,1526760786956,0,1,90,1526760786969,1526760786969,0,1,90,2,4,0,0
5526,37215,6,4,1532101576424,1532101576424,0,1,60,1532101576424,1532101576424,0,1,60,0,0,0,0,0,7,3,0,0
61432,81,6,4,1532525455004,1532525455004,0,1,60,1532525455004,1532525455004,0,1,60,0,0,0,0,0,31,10,0,0
52512,6667,6,4,1545416421764,1545416423839,2075,14,1266,1545416421764,1545416423839,2075,8,619,1545416422839,1545416423798,959,6,647,1,0,0,0
5526,37215,6,4,1532101527597,1532101527597,0,1,60,1532101527597,1532101527597,0,1,60,0,0,0,0,0,7,3,0,0
16164,23,6,4,1532525520008,1532525520008,0,1,60,1532525520008,1532525520008,0,1,60,0,0,0,0,0,30,8,0,0
51074,6667,6,4,1545411688335,1545411695541,7206,4,296,1545411688335,1545411695541,7206,4,296,0,0,0,0,0,3,3,0,0
5526,37215,6,4,1532101587126,1532101587126,0,1,60,1532101587126,1532101587126,0,1,60,0,0,0,0,0,7,3,0,0
57971,81,6,4,1532525517004,1532525517004,0,1,60,1532525517004,1532525517004,0,1,60,0,0,0,0,0,31,10,0,0
48326,81,6,4,1532525542000,1532525542000,0,1,60,1532525542000,1532525542000,0,1,60,0,0,0,0,0,31,10,0,0
58399,2323,6,4,1525882336022,1525882351050,15028,5,370,1525882336022,1525882351050,15028,5,370,0,0,0,0,0,12,5,0,1
30367,443,6,4,1562502184077,1562503981556,1797479,2374,651546,1562502184077,1562503981556,1797479,1124,207728,1562502184086,1562503981409,1797323,1250,443818,3,2,0,0
24282,23,6,4,1532525467006,1532525467006,0,1,60,1532525467006,1532525467006,0,1,60,0,0,0,0,0,30,8,0,0
51132,23,6,4,1551377759604,1551377766826,7222,8,592,1551377759604,1551377766826,7222,8,592,0,0,0,0,0,4,1,1,1
123,123,17,4,1538560016549,1538560016549,0,1,90,1538560016549,1538560016549,0,1,90,0,0,0,0,0,2,2,0,0
63855,81,6,4,1532525592004,1532525592004,0,1,60,1532525592004,1532525592004,0,1,60,0,0,0,0,0,31,10,0,0
24807,23,6,4,1532525478006,1532525478006,0,1,60,1532525478006,1532525478006,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101525515,1532101525515,0,1,60,1532101525515,1532101525515,0,1,60,0,0,0,0,0,7,3,0,0
6667,48986,6,4,1545406011247,1545407786545,1775298,60,4980,1545406011247,1545407786545,1775298,40,3160,1545406011248,1545407786529,1775281,20,1820,2,2,0,0
40016,23,6,4,1532525427003,1532525427003,0,1,60,1532525427003,1532525427003,0,1,60,0,0,0,0,0,30,8,0,0
41753,53,17,4,1540482435354,1540482435550,196,2,415,1540482435354,1540482435354,0,1,76,1540482435550,1540482435550,0,1,339,1,0,0,2
53503,22,6,4,1526757922910,1526757923294,384,2,128,1526757922910,1526757922910,0,1,74,1526757923294,1526757923294,0,1,54,4,3,0,0
34397,22,6,4,1526760285389,1526760292391,7002,4,296,1526760285389,1526760292391,7002,4,296,0,0,0,0,0,4,3,0,0
29181,81,6,4,1532525391004,1532525391004,0,1,60,1532525391004,1532525391004,0,1,60,0,0,0,0,0,31,10,0,0
22568,52869,6,4,1547144791079,1547144791079,0,1,60,1547144791079,1547144791079,0,1,60,0,0,0,0,0,6,3,2,2
50814,4975,6,4,1547127586105,1547127587132,1027,9,780,1547127586105,1547127587105,1000,5,390,1547127586123,1547127587132,1009,4,390,8,5,2,0
36097,37215,6,4,1545396029309,1545396029309,0,1,60,1545396029309,1545396029309,0,1,60,0,0,0,0,0,3,3,0,0
36548,50,6,4,1533095194399,1533095226494,32095,6,444,1533095194399,1533095226494,32095,6,444,0,0,0,0,0,2,2,0,0
25792,23,6,4,1532525556008,1532525556008,0,1,60,1532525556008,1532525556008,0,1,60,0,0,0,0,0,30,8,0,0
18088,8080,6,4,1536227030454,1536227030454,0,2,120,1536227030454,1536227030454,0,2,120,0,0,0,0,0,1,4,0,0
2994,81,6,4,1532525613003,1532525613003,0,1,60,1532525613003,1532525613003,0,1,60,0,0,0,0,0,31,10,0,0
13344,81,6,4,1532525487004,1532525487004,0,1,60,1532525487004,1532525487004,0,1,60,0,0,0,0,0,31,10,0,0
24104,23,6,4,1547144772436,1547144772436,0,1,60,1547144772436,1547144772436,0,1,60,0,0,0,0,0,5,1,2,2
43763,42641,17,4,1525882059019,1525882059019,0,1,60,1525882059019,1525882059019,0,1,60,0,0,0,0,0,12,5,0,1
43763,3243,17,4,1525888855015,1525888855015,0,1,60,1525888855015,1525888855015,0,1,60,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101380218,1532101380218,0,1,60,1532101380218,1532101380218,0,1,60,0,0,0,0,0,7,3,0,0
2625,81,6,4,1532525492002,1532525492002,0,1,60,1532525492002,1532525492002,0,1,60,0,0,0,0,0,31,10,0,0
15895,81,6,4,1532525621002,1532525621002,0,1,60,1532525621002,1532525621002,0,1,60,0,0,0,0,0,31,10,0,0
52476,81,6,4,1532525515005,1532525515005,0,1,60,1532525515005,1532525515005,0,1,60,0,0,0,0,0,31,10,0,0
39346,23,6,4,1525885620012,1525885635040,15028,5,370,1525885620012,1525885635040,15028,5,370,0,0,0,0,0,11,3,0,1
5526,37215,6,4,1532101517195,1532101517195,0,1,60,1532101517195,1532101517195,0,1,60,0,0,0,0,0,7,3,0,0
36638,22,6,4,1547066049262,1547066049262,0,1,60,1547066049262,1547066049262,0,1,60,0,0,0,0,0,6,3,1,2
22568,52869,6,4,1547144784839,1547144784839,0,1,60,1547144784839,1547144784839,0,1,60,0,0,0,0,0,6,3,2,2
34554,23,6,4,1551377774381,1551377781545,7164,8,592,1551377774381,1551377781545,7164,8,592,0,0,0,0,0,4,1,1,1
36097,37215,6,4,1545396027273,1545396027273,0,1,60,1545396027273,1545396027273,0,1,60,0,0,0,0,0,3,3,0,0
17883,23,6,4,1532525502007,1532525502007,0,1,60,1532525502007,1532525502007,0,1,60,0,0,0,0,0,30,8,0,0
64494,81,6,4,1532525586003,1532525586003,0,1,60,1532525586003,1532525586003,0,1,60,0,0,0,0,0,31,10,0,0
47354,22,6,4,1547066047097,1547066047097,0,1,60,1547066047097,1547066047097,0,1,60,0,0,0,0,0,6,3,1,2
34656,22,6,4,1547066047898,1547066047898,0,1,60,1547066047898,1547066047898,0,1,60,0,0,0,0,0,6,3,1,2
36097,37215,6,4,1545396015100,1545396015100,0,1,60,1545396015100,1545396015100,0,1,60,0,0,0,0,0,3,3,0,0
36545,53,17,4,1547131365020,1547131365020,0,2,158,1547131365020,1547131365020,0,1,71,1547131365020,1547131365020,0,1,87,1,1,2,0
42337,22,6,4,1547066047991,1547066047991,0,1,60,1547066047991,1547066047991,0,1,60,0,0,0,0,0,6,3,1,2
43763,49307,17,4,1525885056002,1525885056002,0,1,60,1525885056002,1525885056002,0,1,60,0,0,0,0,0,12,5,0,1
22568,52869,6,4,1547144777592,1547144777592,0,1,60,1547144777592,1547144777592,0,1,60,0,0,0,0,0,6,3,2,2
5526,37215,6,4,1532101565020,1532101565020,0,1,60,1532101565020,1532101565020,0,1,60,0,0,0,0,0,7,3,0,0
5526,37215,6,4,1532101585763,1532101585763,0,1,60,1532101585763,1532101585763,0,1,60,0,0,0,0,0,7,3,0,0
2104,23,6,4,1532525496007,1532525496007,0,1,60,1532525496007,1532525496007,0,1,60,0,0,0,0,0,30,8,0,0
20419,23,6,4,1532525621005,1532525621005,0,1,60,1532525621005,1532525621005,0,1,60,0,0,0,0,0,30,8,0,0
46424,50,6,4,1533109089674,1533109122175,32501,6,444,1533109089674,1533109122175,32501,6,444,0,0,0,0,0,2,2,0,0
33700,23,6,4,1551377764918,1551377772105,7187,8,592,1551377764918,1551377772105,7187,8,592,0,0,0,0,0,4,1,1,1
43763,11487,17,4,1525880368018,1525880368018,0,1,60,1525880368018,1525880368018,0,1,60,0,0,0,0,0,12,5,0,1
